label,z,y,x,frame,particle,type
50,13.803609341825902,34.31422505307856,510.2664543524416,18,44,pred
51,16.82646420824295,879.702819956616,511.85683297180043,18,45,pred
52,12.695810564663024,1225.2859744990892,517.6411657559198,18,365,pred
53,14.038865546218487,692.4012605042017,552.7373949579832,18,147,pred
54,12.80751708428246,1119.0444191343963,612.9601366742597,18,48,pred
55,13.402985074626866,801.5721393034826,656.6467661691543,18,355,pred
56,13.429149797570851,803.2672064777328,661.085020242915,18,366,pred
57,12.553623188405798,1212.5275362318841,661.3449275362319,18,206,pred
58,12.104125736738704,205.3713163064833,676.5127701375245,18,52,pred
59,18.072033898305083,749.1716101694915,677.6652542372881,18,51,pred
60,14.293680297397769,427.18835192069395,680.5662949194548,18,53,pred
61,17.369150779896014,403.946273830156,697.1230502599653,18,252,pred
62,12.63126491646778,870.5071599045347,697.1980906921241,18,190,pred
63,14.384920634920634,1042.1044973544974,703.8042328042328,18,54,pred
64,13.972762645914397,420.7224383916991,725.9546044098573,18,55,pred
65,12.519290928050053,88.00312825860271,735.4817518248175,18,56,pred
66,12.809904153354633,1200.8051118210863,736.1964856230032,18,208,pred
67,12.400568181818182,244.96117424242425,740.9952651515151,18,209,pred
68,13.22972972972973,392.82027027027027,739.3148648648648,18,191,pred
69,21.179372197309416,1011.286995515695,745.170403587444,18,210,pred
70,27.273469387755103,419.1387755102041,754.2816326530613,18,327,pred
71,13.260692464358453,435.4663951120163,756.7169042769857,18,165,pred
72,11.477917981072554,513.8864353312302,765.0362776025237,18,212,pred
73,12.306916426512968,512.6383285302594,775.4783861671469,18,356,pred
74,12.791891891891892,517.6648648648649,781.7486486486487,18,344,pred
75,14.190317195325543,518.0617696160267,787.4440734557596,18,328,pred
76,13.2406576980568,1045.6128550074739,787.931240657698,18,65,pred
77,11.52112676056338,576.5661971830986,824.4056338028169,18,213,pred
78,15.178571428571429,825.8571428571429,860.8928571428571,18,367,pred
79,15.053892215568862,1238.4051896207584,861.0019960079841,18,67,pred
80,14.900355871886122,871.270462633452,862.073546856465,18,136,pred
81,12.737793851717903,843.5768535262206,865.6943942133815,18,68,pred
82,20.852579852579854,958.4496314496314,878.90171990172,18,69,pred
83,12.133928571428571,670.3839285714286,881.1636904761905,18,70,pred
84,13.528846153846153,980.2091346153846,902.8870192307693,18,71,pred
85,13.394009216589861,973.7258064516129,904.9769585253456,18,368,pred
86,12.335112059765208,139.78014941302027,922.991462113127,18,72,pred
87,12.2125748502994,799.0239520958083,935.1347305389221,18,346,pred
88,13.191540303272147,150.9193934557063,938.5905826017558,18,73,pred
89,14.064643799472295,1227.664907651715,936.8733509234828,18,150,pred
90,12.894736842105264,795.0906432748538,940.0877192982456,18,358,pred
91,13.643485915492958,785.3705985915493,942.5633802816901,18,74,pred
92,14.954746136865342,1229.7207505518763,943.9492273730684,18,290,pred
93,13.799564270152505,1238.3877995642702,947.6840958605665,18,347,pred
94,12.587248322147651,450.98322147651004,950.9597315436241,18,303,pred
95,17.39794967381174,583.7092264678472,948.7614165890028,18,76,pred
96,14.208703374777976,1246.03730017762,956.5808170515098,18,75,pred
97,23.345132743362832,1046.0398230088495,964.445796460177,18,80,pred
98,12.059800664451828,1144.920265780731,973.8239202657808,18,81,pred
99,18.948700866089276,1290.101932045303,978.1172551632245,18,82,pred
100,36.77992277992278,399.9343629343629,989.965250965251,18,138,pred
101,20.514506769825918,1255.044487427466,989.2243713733076,18,77,pred
102,16.58649789029536,921.2362869198312,997.6118143459915,18,371,pred
103,12.863783783783784,1059.8908108108108,998.3956756756756,18,267,pred
104,12.143312101910828,1290.3057324840765,998.3009554140127,18,84,pred
105,22.512974051896208,440.92415169660677,1001.938123752495,18,359,pred
106,12.542944785276074,939.9969325153374,1005.7474437627811,18,86,pred
107,11.782608695652174,880.7913043478261,1012.9217391304347,18,254,pred
108,21.814569536423843,864.0761589403974,1028.4072847682119,18,370,pred
109,22.91120507399577,860.2684989429175,1031.6067653276955,18,87,pred
110,21.305986696230597,953.7139689578714,1038.7538802660754,18,88,pred
111,18.285090455396134,878.69931378665,1043.4516531503432,18,196,pred
112,11.754777070063694,467.7611464968153,1046.1417197452229,18,234,pred
113,23.27777777777778,1042.1138211382113,1052.6951219512196,18,92,pred
114,17.4375,871.0756578947369,1050.8322368421052,18,369,pred
115,12.541666666666666,767.5065104166666,1061.2838541666667,18,93,pred
116,12.277008310249307,732.6288088642659,1065.9058171745153,18,336,pred
117,23.753623188405797,296.90942028985506,1073.4420289855072,18,96,pred
118,12.300832342449464,1008.4256837098692,1089.900118906064,18,97,pred
119,15.935622317596566,77.62875536480686,1092.5150214592275,18,98,pred
120,30.86829268292683,1204.041463414634,1091.3219512195121,18,99,pred
121,12.728900255754477,477.28047740835467,1094.1884057971015,18,100,pred
122,21.269554753309265,835.9783393501805,1096.2563176895308,18,319,pred
123,13.195633921074727,107.46431570109152,1129.4374475230898,18,235,pred
124,12.827814569536423,778.9114238410596,1125.9031456953642,18,170,pred
125,13.018927444794953,580.6372239747634,1156.6403785488958,18,360,pred
126,13.464017185821698,584.1783029001074,1165.3523093447905,18,269,pred
127,12.436507936507937,694.1428571428571,1165.2507936507936,18,293,pred
128,13.234866828087167,811.1125907990315,1170.9297820823244,18,180,pred
129,21.754430379746836,555.4772151898734,1179.2645569620254,18,372,pred
130,22.98394380331159,563.2132463622679,1181.5388861013548,18,107,pred
131,20.84784446322908,956.6213017751479,1184.0473372781064,18,108,pred
132,16.965217391304346,183.01159420289855,1188.9159420289855,18,110,pred
133,19.30715532286213,784.2076788830716,1190.5095986038395,18,218,pred
134,13.686609686609687,22.042735042735043,1207.9088319088319,18,220,pred
135,13.48828125,25.94140625,1212.46875,18,373,pred
136,17.08203125,233.47005208333334,1213.05078125,18,113,pred
137,18.671140939597315,940.3255033557047,1215.3020134228188,18,114,pred
138,29.24470134874759,173.51252408477842,1225.5895953757226,18,115,pred
139,12.674022066198596,242.19458375125376,1233.0270812437311,18,221,pred
140,13.112087912087912,744.6725274725275,1234.7362637362637,18,173,pred
141,14.372574385510996,1153.0711513583442,1246.489003880983,18,118,pred
142,12.653944020356233,959.0101781170483,1257.8320610687024,18,239,pred
143,12.84251968503937,130.99475065616798,1275.989501312336,18,257,pred
144,13.976218787158144,145.653983353151,1281.4827586206898,18,140,pred
145,20.30848623853211,1151.6399082568807,1285.4759174311926,18,223,pred
146,12.256756756756756,120.3972972972973,1290.6702702702703,18,361,pred
147,17.158034528552456,632.6879150066401,1293.8818061088978,18,122,pred
148,12.556521739130435,606.3614906832298,1298.2931677018635,18,123,pred
149,26.68100358422939,764.4121863799284,1300.0953405017922,18,124,pred
150,12.596774193548388,199.97642679900744,1327.3672456575682,18,296,pred
151,23.431516936671574,773.780559646539,1335.6848306332843,18,157,pred
1,11.616854908774979,201.0477845351868,15.721112076455256,19,0,pred
2,13.950819672131148,1259.3887587822014,24.660421545667447,19,1,pred
3,12.580736543909348,563.356940509915,23.495750708215297,19,362,pred
4,12.645645645645645,566.3513513513514,28.47747747747748,19,158,pred
5,11.865291262135923,723.6577669902913,28.45995145631068,19,2,pred
6,12.495967741935484,196.21774193548387,34.318548387096776,19,330,pred
7,11.642570281124499,812.4939759036145,51.83534136546185,19,224,pred
8,11.974079126875854,473.12960436562076,58.34106412005457,19,4,pred
9,32.17161016949152,592.7838983050848,71.90995762711864,19,5,pred
10,23.69736842105263,483.25986842105266,75.42763157894737,19,6,pred
11,12.15990990990991,294.76576576576576,78.96171171171171,19,7,pred
12,11.665034280117531,559.4838393731636,86.16846229187071,19,242,pred
13,11.795897435897436,246.30358974358975,90.33948717948718,19,225,pred
14,14.201424211597152,681.2533062054933,93.80366225839268,19,10,pred
15,31.16,1012.9702564102564,112.54871794871795,19,11,pred
16,12.275938189845474,449.1766004415011,119.35651214128035,19,200,pred
17,12.086294416243655,420.00609137055835,158.01624365482235,19,128,pred
18,21.106508875739646,698.9605522682446,163.46153846153845,19,16,pred
19,22.699664429530202,20.81711409395973,176.5755033557047,19,323,pred
20,22.921917808219177,20.686301369863013,184.4945205479452,19,297,pred
21,11.9375,401.8359375,192.64296875,19,331,pred
22,12.243436754176612,788.7446300715991,197.70883054892602,19,201,pred
23,31.23849878934625,913.2760290556901,198.63801452784503,19,177,pred
24,13.3307757885763,695.229326513214,199.00511508951408,19,274,pred
25,36.41509433962264,647.711320754717,215.4811320754717,19,24,pred
26,20.303085299455535,832.6315789473684,229.70961887477313,19,185,pred
27,12.708848715509038,359.6003805899144,271.127497621313,19,284,pred
28,13.70570924072984,390.61094761624486,305.4120070629782,19,27,pred
29,12.507042253521126,864.580985915493,306.4595070422535,19,226,pred
30,28.703225806451613,1058.8129032258064,315.36344086021506,19,29,pred
31,29.29864253393665,1063.265460030166,319.52488687782807,19,374,pred
32,12.983662355343771,118.45405037440436,332.89925119128657,19,30,pred
33,12.363636363636363,695.6590909090909,335.2643540669856,19,129,pred
34,13.75993091537133,602.2815198618307,360.727115716753,19,32,pred
35,13.214717741935484,512.1900201612904,361.6391129032258,19,31,pred
36,14.02834008097166,1057.1093117408907,365.18218623481783,19,375,pred
37,12.266666666666667,1268.429411764706,365.1549019607843,19,310,pred
38,12.141643059490084,1070.640226628895,377.671388101983,19,353,pred
39,12.024555461473328,405.83742591024554,379.4606265876376,19,247,pred
40,11.796934865900383,1067.9463601532566,382.191570881226,19,376,pred
41,11.875878220140516,27.049180327868854,392.53395784543324,19,34,pred
42,12.961937716262975,1333.5017301038063,396.66782006920414,19,377,pred
43,21.625,212.60546875,443.37890625,19,227,pred
44,26.92511013215859,970.4405286343613,450.04185022026434,19,326,pred
45,12.143426294820717,1166.2709163346613,472.51792828685257,19,378,pred
46,12.452631578947368,1158.213157894737,474.2236842105263,19,40,pred
47,13.449712643678161,373.2830459770115,479.80890804597703,19,179,pred
48,11.970792767732963,158.78025034770513,484.5076495132128,19,42,pred
49,19.9976,373.8848,507.2048,19,43,pred
50,12.019553072625698,1229.0474860335196,506.85754189944134,19,380,pred
51,13.944903581267218,36.69421487603306,506.3057851239669,19,379,pred
52,13.687394957983193,33.36302521008403,512.8890756302521,19,44,pred
53,12.876221498371336,1229.4788273615636,511.42345276872965,19,286,pred
54,16.829482948294828,879.9438943894389,511.7854785478548,19,45,pred
55,12.847272727272728,1224.9636363636364,516.6054545454546,19,365,pred
56,14.063034188034187,692.6378205128206,552.7083333333334,19,147,pred
57,12.946127946127946,1119.0819304152637,611.9203142536476,19,48,pred
58,13.368421052631579,802.11004784689,656.6315789473684,19,355,pred
59,12.701408450704225,1212.0985915492959,660.056338028169,19,206,pred
60,13.518518518518519,803.3086419753087,661.3292181069959,19,366,pred
61,12.126459143968871,205.58949416342412,676.8929961089494,19,52,pred
62,18.12970711297071,749.4518828451883,677.5355648535565,19,51,pred
63,14.23697270471464,427.3287841191067,680.9925558312655,19,53,pred
64,17.455,404.03,697.3883333333333,19,252,pred
65,12.673568818514008,870.6833130328868,697.0548112058465,19,190,pred
66,14.438666666666666,1042.0706666666667,702.728,19,54,pred
67,14.005056890012643,420.9405815423515,726.2831858407079,19,55,pred
68,12.508264462809917,88.22727272727273,735.6911157024794,19,56,pred
69,13.026153846153846,1200.8107692307692,735.3553846153847,19,208,pred
70,12.469135802469136,245.11008230452674,741.3137860082304,19,209,pred
71,13.16124469589816,392.987270155587,739.6633663366337,19,191,pred
72,21.68013468013468,1011.013468013468,743.9057239057239,19,210,pred
73,27.50181818181818,417.75272727272727,756.1018181818182,19,327,pred
74,13.170673076923077,435.83413461538464,756.8293269230769,19,165,pred
75,11.441578148710168,514.0440060698028,765.2382397572079,19,212,pred
76,11.739612188365651,511.97506925207756,773.9584487534626,19,356,pred
77,13.018918918918919,514.3054054054054,778.3972972972973,19,344,pred
78,13.618721461187215,518.5730593607306,785.4440639269407,19,328,pred
79,13.32258064516129,1045.811059907834,786.804915514593,19,65,pred
80,11.595505617977528,576.8202247191011,824.3679775280899,19,213,pred
81,15.047904191616766,1238.6387225548901,859.6806387225549,19,67,pred
82,14.757983193277312,823.9512605042016,861.3848739495799,19,367,pred
83,14.814685314685315,871.6655011655012,861.8822843822844,19,136,pred
84,12.819343065693431,843.92700729927,865.3959854014598,19,68,pred
85,20.895662368112543,958.3962485345838,877.6717467760844,19,69,pred
86,12.153846153846153,670.5443786982248,881.1168639053254,19,70,pred
87,13.78622327790974,980.5985748218527,902.5985748218527,19,71,pred
88,13.648972602739725,974.0890410958904,904.695205479452,19,368,pred
89,12.310270270270271,139.92108108108107,923.1491891891892,19,72,pred
90,12.205426356589147,800.0930232558139,935.4302325581396,19,346,pred
91,13.200806451612904,151.19516129032257,938.766935483871,19,73,pred
92,14.152565880721221,1227.6560332871013,937.0194174757281,19,150,pred
93,12.738839285714286,794.7790178571429,939.8794642857143,19,358,pred
94,13.651119402985074,785.4029850746268,942.804104477612,19,74,pred
95,15.046709129511678,1229.6581740976646,944.151804670913,19,290,pred
96,13.880539499036608,1238.9325626204238,948.0963391136802,19,347,pred
97,12.74793388429752,451.6776859504132,951.0330578512396,19,303,pred
98,17.34640522875817,584.0084033613446,948.9458450046685,19,76,pred
99,14.353363228699552,1246.1470852017937,957.2313901345292,19,75,pred
100,22.644385026737968,1046.7486631016043,961.5294117647059,19,382,pred
101,23.959615384615386,1045.6173076923078,966.8211538461538,19,80,pred
102,12.223684210526315,1144.8815789473683,974.2927631578947,19,81,pred
103,18.944444444444443,1295.9166666666667,975.2027777777778,19,384,pred
104,19.13243243243243,1290.9243243243243,976.1351351351351,19,82,pred
105,18.908132530120483,1286.0481927710844,980.7665662650602,19,383,pred
106,12.701612903225806,29.14516129032258,986.4758064516129,19,381,pred
107,36.982229402261716,400.1873990306947,990.0953150242326,19,138,pred
108,20.251376146788992,1255.2807339449541,989.2733944954128,19,77,pred
109,16.58695652173913,920.6478260869566,997.8173913043478,19,371,pred
110,12.972633979475484,1060.1436716077537,998.6909920182441,19,267,pred
111,12.367149758454106,1290.2479871175524,998.6231884057971,19,84,pred
112,22.462025316455698,441.0675105485232,1002.1244725738396,19,359,pred
113,12.627722772277227,939.950495049505,1006.1287128712871,19,86,pred
114,11.83008356545961,880.7771587743732,1013.2534818941505,19,254,pred
115,22.413702239789195,862.072463768116,1030.5467720685112,19,87,pred
116,21.407909604519773,953.6847457627118,1039.076836158192,19,88,pred
117,18.259675405742822,878.7578027465668,1043.9431960049938,19,196,pred
118,11.722222222222221,468.01851851851853,1046.3657407407406,19,234,pred
119,23.378082191780823,1042.145205479452,1053.0287671232877,19,92,pred
120,12.516666666666667,767.8089743589744,1061.4858974358974,19,93,pred
121,12.216157205240174,733.0960698689956,1067.1331877729258,19,336,pred
122,23.74144486692015,297.1996197718631,1073.754752851711,19,96,pred
123,12.332941176470587,1008.4858823529412,1090.1129411764705,19,97,pred
124,15.98861047835991,78.04783599088839,1092.246013667426,19,98,pred
125,31.070559610705597,1204.0681265206813,1091.5547445255474,19,99,pred
126,12.769557823129253,477.61394557823127,1094.4158163265306,19,100,pred
127,21.21655328798186,836.3061224489796,1096.5260770975058,19,319,pred
128,13.173951048951048,107.60664335664336,1129.652972027972,19,235,pred
129,12.79720853858785,779.2495894909688,1126.1272577996715,19,170,pred
130,13.3,583.2032467532467,1162.1,19,269,pred
131,12.672794117647058,692.1838235294117,1162.125,19,385,pred
132,12.323204419889503,696.2955801104972,1167.988950276243,19,293,pred
133,13.04913294797688,811.3034682080925,1170.7066473988439,19,180,pred
134,21.723035952063913,555.6191744340879,1179.3741677762982,19,372,pred
135,22.986835689907362,563.2866894197953,1181.8278888347147,19,107,pred
136,20.909479077711357,956.5909479077711,1184.392826643894,19,108,pred
137,16.968888888888888,183.26814814814816,1189.2785185185185,19,110,pred
138,19.339130434782607,784.6678260869566,1190.8573913043479,19,218,pred
139,21.228571428571428,1190.8,1204.3809523809523,19,386,pred
140,13.60763888888889,23.82638888888889,1209.642361111111,19,220,pred
141,17.067193675889328,233.7246376811594,1213.2173913043478,19,113,pred
142,18.592797783933516,940.983379501385,1215.4016620498614,19,114,pred
143,29.205374280230327,173.75431861804222,1225.8157389635317,19,115,pred
144,13.048387096774194,744.8322580645162,1234.941935483871,19,173,pred
145,12.670731707317072,242.3689024390244,1233.3668699186992,19,221,pred
146,14.512722646310433,1153.1539440203562,1246.70737913486,19,118,pred
147,12.785532994923859,958.9327411167512,1258.1510152284263,19,239,pred
148,12.829896907216495,130.9278350515464,1276.2603092783504,19,257,pred
149,13.967821782178218,145.88737623762376,1281.7178217821781,19,140,pred
150,20.401678657074342,1151.6558752997603,1285.925659472422,19,223,pred
151,12.214521452145215,120.17491749174917,1290.8250825082507,19,361,pred
152,17.0656836461126,633.0804289544236,1294.1300268096516,19,122,pred
153,12.505910165484634,606.7044917257683,1298.7009456264775,19,123,pred
154,26.672804532577903,764.7259206798867,1300.3817280453259,19,124,pred
155,12.48093220338983,202.20127118644066,1326.072033898305,19,296,pred
156,12.811447811447811,197.6026936026936,1330.016835016835,19,387,pred
157,23.47517730496454,774.1347517730496,1335.7560283687944,19,157,pred
1,11.702317290552585,201.18360071301248,15.954545454545455,20,0,pred
2,12.313084112149532,1236.266355140187,23.3411214953271,20,388,pred
3,13.991071428571429,1259.4888392857142,24.895089285714285,20,1,pred
4,12.705417607223476,566.030474040632,25.439051918735892,20,158,pred
5,11.92261185006046,723.5538089480049,28.6360338573156,20,2,pred
6,12.675,195.665625,34.74375,20,330,pred
7,11.642585551330798,812.4752851711027,52.06083650190114,20,224,pred
8,12.008534850640114,473.0697012802276,58.68421052631579,20,4,pred
9,32.303626943005185,592.6694300518135,72.2580310880829,20,5,pred
10,23.742268041237114,482.97594501718214,75.74226804123711,20,6,pred
11,12.189931350114417,294.93363844393593,79.23569794050343,20,7,pred
12,11.700478468899522,559.2641148325359,86.68516746411483,20,242,pred
13,11.891650099403579,246.42047713717693,90.65109343936382,20,225,pred
14,14.20484359233098,681.0746720484359,94.07568113017155,20,10,pred
15,31.20978260869565,1013.1869565217391,112.83043478260869,20,11,pred
16,12.367727771679473,449.3435784851811,119.73765093304061,20,200,pred
17,12.150571131879543,420.1422637590862,158.3271028037383,20,128,pred
18,21.24624060150376,698.7518796992481,163.71428571428572,20,16,pred
19,22.763986013986013,20.912587412587413,176.66608391608392,20,323,pred
20,22.980417754569192,20.68537859007833,184.60313315926894,20,297,pred
21,11.973813420621932,401.95908346972175,192.88952536824877,20,331,pred
22,12.232997481108312,788.5264483627204,197.93702770780857,20,201,pred
23,31.25526641883519,913.5315985130112,198.8624535315985,20,177,pred
24,13.325085324232083,695.1211604095563,199.26194539249147,20,274,pred
25,36.48411214953271,647.4598130841122,215.55514018691588,20,24,pred
26,20.330882352941178,832.5900735294117,229.8878676470588,20,185,pred
27,15.01980198019802,534.9455445544554,256.66336633663366,20,389,pred
28,12.740223463687151,359.70111731843576,271.40875232774675,20,284,pred
29,13.828639904134212,390.75973636908327,305.698621929299,20,27,pred
30,12.50268336314848,864.4543828264758,306.608228980322,20,226,pred
31,28.76939655172414,1058.6379310344828,316.57758620689657,20,29,pred
32,29.299342105263158,1064.0970394736842,319.16776315789474,20,374,pred
33,13.043536503683859,118.43335565974547,333.08841259209646,20,30,pred
34,12.474880382775119,695.4533492822967,335.5574162679426,20,129,pred
35,13.71602787456446,601.9407665505227,361.0801393728223,20,32,pred
36,13.286075949367088,512.1711392405064,362.0460759493671,20,31,pred
37,14.15902140672783,1057.9051987767584,365.60550458715596,20,375,pred
38,12.258964143426295,1266.9402390438247,363.0239043824701,20,310,pred
39,13.768,1065.328,365.284,20,391,pred
40,12.34070796460177,1270.203539823009,368.0132743362832,20,390,pred
41,12.212328767123287,1070.5171232876712,377.28767123287673,20,353,pred
42,12.115843270868824,405.93696763202723,379.74787052810905,20,247,pred
43,11.939252336448599,1070.214953271028,383.1542056074766,20,376,pred
44,11.941037735849056,27.10377358490566,392.79952830188677,20,34,pred
45,12.94919168591224,1333.7632794457274,397.0080831408776,20,377,pred
46,21.670932358318097,212.74405850091406,443.7513711151737,20,227,pred
47,27.224416517055655,970.70197486535,450.4452423698384,20,326,pred
48,12.450643776824034,1161.7038626609442,474.137339055794,20,40,pred
49,13.630727762803234,373.54716981132077,480.74393530997304,20,179,pred
50,12.09439124487004,158.80711354309165,485.3378932968536,20,42,pred
51,19.98912198912199,374.1025641025641,508.2455322455322,20,43,pred
52,11.832335329341317,1228.2604790419161,507.9341317365269,20,380,pred
53,13.042042042042041,1230.6816816816818,511.87687687687685,20,286,pred
54,13.882647943831495,34.7271815446339,511.71514543630894,20,44,pred
55,16.942122186495176,880.0010718113612,512.6688102893891,20,45,pred
56,12.843396226415095,1224.9641509433961,517.3754716981132,20,365,pred
57,14.055099648300118,692.6740914419695,553.9824150058616,20,147,pred
58,12.855172413793104,1119.26091954023,612.4816091954023,20,48,pred
59,13.495918367346938,802.4102040816326,660.0938775510205,20,366,pred
60,12.614285714285714,1212.6171428571429,661.0142857142857,20,206,pred
61,12.215320910973086,205.648033126294,677.9109730848861,20,52,pred
62,18.13160733549083,749.3236245954693,678.6353829557713,20,51,pred
63,14.49168975069252,427.45290858725764,681.9127423822715,20,53,pred
64,17.516722408026755,404.03846153846155,698.5451505016722,20,252,pred
65,12.767630057803467,870.6404624277457,698.0265895953758,20,190,pred
66,14.453104359313079,1042.2906208718625,703.4227212681639,20,54,pred
67,14.015366430260046,421.0898345153664,727.628841607565,20,55,pred
68,12.575424575424575,88.74525474525474,736.6663336663337,20,56,pred
69,13.0288,1201.0064,735.8704,20,208,pred
70,12.514745308310992,245.95174262734585,741.4410187667561,20,209,pred
71,13.068241469816273,393.06955380577426,740.6548556430446,20,191,pred
72,21.48076923076923,1011.3807692307693,744.6653846153846,20,210,pred
73,27.667870036101082,418.14440433212997,757.0956678700361,20,327,pred
74,13.255681818181818,437.01704545454544,758.3522727272727,20,165,pred
75,11.604135893648449,514.1004431314624,765.7740029542098,20,212,pred
76,12.0,512.3426573426574,774.6363636363636,20,356,pred
77,12.93918918918919,514.2049549549549,780.1418918918919,20,344,pred
78,13.753357753357754,518.4432234432235,786.9304029304029,20,328,pred
79,13.37227414330218,1045.8971962616822,787.588785046729,20,65,pred
80,15.149402390438247,1238.7908366533864,860.4322709163347,20,67,pred
81,14.861367837338262,823.8946395563771,861.9001848428835,20,367,pred
82,14.95977653631285,871.5396648044692,862.8078212290503,20,136,pred
83,12.717047451669595,843.8260105448155,866.6256590509666,20,68,pred
84,20.949569495694956,958.5239852398524,878.5116851168511,20,69,pred
85,12.240428790199081,670.7411944869832,882.0045941807044,20,70,pred
86,13.25204918032787,974.1311475409836,903.7131147540983,20,368,pred
87,13.879310344827585,980.4876847290641,904.6083743842364,20,71,pred
88,12.367816091954023,140.30721003134795,923.6353187042843,20,72,pred
89,12.715091678420311,797.6107193229901,937.425952045134,20,346,pred
90,13.215873015873015,151.36666666666667,939.0190476190476,20,73,pred
91,14.095945945945946,1227.5945945945946,937.5527027027027,20,150,pred
92,13.70016891891892,785.9451013513514,942.9543918918919,20,74,pred
93,15.117711771177119,1229.8921892189219,944.1342134213421,20,290,pred
94,13.987272727272726,1237.7018181818182,948.1836363636363,20,347,pred
95,17.370982552800733,583.8466483011938,949.2066115702479,20,76,pred
96,14.645038167938932,1247.9942748091603,953.4446564885496,20,392,pred
97,14.253067484662576,1245.053680981595,960.3757668711656,20,75,pred
98,23.505933117583602,1046.3247033441207,965.0010787486516,20,80,pred
99,12.207920792079207,1145.4851485148515,974.5313531353136,20,81,pred
100,18.958677685950413,1295.2954545454545,975.8388429752066,20,384,pred
101,19.15846994535519,1290.4043715846994,977.4344262295082,20,82,pred
102,19.02338129496403,1286.203237410072,981.6744604316547,20,383,pred
103,37.18208955223881,400.32537313432834,990.0671641791045,20,138,pred
104,20.13961038961039,1254.9237012987012,989.288961038961,20,77,pred
105,13.048076923076923,1060.6754807692307,999.0204326923077,20,267,pred
106,12.412541254125413,1290.4917491749175,998.927392739274,20,84,pred
107,22.395294117647058,441.09411764705885,1002.3764705882353,20,359,pred
108,12.652087475149106,940.162027833002,1006.4443339960238,20,86,pred
109,11.861256544502618,880.3874345549738,1013.369109947644,20,254,pred
110,21.78594249201278,863.4696485623003,1028.4664536741213,20,394,pred
111,23.024390243902438,860.8270509977827,1032.410199556541,20,87,pred
112,21.424581005586592,953.8916201117319,1039.4100558659218,20,88,pred
113,18.350170648464164,879.6150170648464,1043.841638225256,20,196,pred
114,11.7552,468.0336,1046.6576,20,234,pred
115,17.650980392156864,871.4627450980392,1046.8666666666666,20,393,pred
116,23.422594142259413,1042.4100418410042,1053.397489539749,20,92,pred
117,12.565629228687415,767.6630581867388,1061.615696887686,20,93,pred
118,12.144186046511628,729.9953488372093,1066.2511627906977,20,395,pred
119,12.404411764705882,735.4240196078431,1069.1936274509803,20,336,pred
120,23.76923076923077,297.43195266272187,1073.9289940828403,20,96,pred
121,12.323185011709603,1008.6311475409836,1090.5093676814988,20,97,pred
122,16.086854460093896,78.38028169014085,1091.9389671361503,20,98,pred
123,30.995283018867923,1204.3207547169811,1091.8561320754718,20,99,pred
124,12.780191138140747,477.58210251954824,1094.6429192006951,20,100,pred
125,21.249709639953544,836.2218350754936,1096.7270615563298,20,319,pred
126,13.194218608852756,107.74345076784101,1129.9340560072267,20,235,pred
127,12.857744107744107,779.1178451178451,1126.4040404040404,20,170,pred
128,13.352941176470589,583.0575585072738,1162.3225806451612,20,269,pred
129,12.650306748466258,691.7760736196319,1163.2147239263804,20,385,pred
130,12.14410480349345,697.7554585152839,1168.6288209606987,20,293,pred
131,13.295904887714663,811.2007926023778,1170.9907529722589,20,180,pred
132,22.732545649838883,561.0701754385965,1181.329394915861,20,107,pred
133,20.87521815008726,956.7722513089005,1184.7870855148342,20,108,pred
134,17.027941176470588,183.4029411764706,1189.3852941176472,20,110,pred
135,19.48310810810811,784.4358108108108,1191.0422297297298,20,218,pred
136,21.163120567375888,1191.1808510638298,1204.5248226950355,20,386,pred
137,13.784893267651888,23.932676518883415,1210.1165845648604,20,220,pred
138,17.117880794701986,233.9205298013245,1213.594701986755,20,113,pred
139,18.552380952380954,941.5785714285714,1215.445238095238,20,114,pred
140,29.169421487603305,173.89669421487602,1225.9276859504132,20,115,pred
141,13.154788418708241,744.7483296213809,1235.2594654788418,20,173,pred
142,12.726633165829146,242.57788944723617,1233.5869346733668,20,221,pred
143,14.527950310559007,1153.2285714285715,1246.9055900621117,20,118,pred
144,12.821016166281755,959.3868360277136,1258.8845265588914,20,239,pred
145,13.10909090909091,131.85151515151514,1277.1848484848485,20,257,pred
146,14.008557457212714,146.15403422982885,1282.0378973105135,20,140,pred
147,20.52386634844869,1151.8221957040573,1286.2219570405728,20,223,pred
148,17.116710875331567,632.9880636604775,1294.3607427055704,20,122,pred
149,12.579012345679013,606.5901234567901,1299.29012345679,20,123,pred
150,26.695156695156694,764.5648148148148,1300.741452991453,20,124,pred
151,12.50909090909091,202.4747474747475,1326.4868686868688,20,296,pred
152,12.89399293286219,197.57243816254416,1330.0494699646642,20,387,pred
153,23.50217076700434,774.014471780029,1336.0318379160638,20,157,pred
1,11.846223021582734,201.0791366906475,16.363309352517987,21,0,pred
2,12.454545454545455,1236.6030303030302,23.284848484848485,21,388,pred
3,14.209567198177677,1259.5193621867882,25.396355353075172,21,1,pred
4,12.611842105263158,566.9332706766917,25.111842105263158,21,158,pred
5,11.937046004842616,723.7784503631962,29.092009685230025,21,2,pred
6,12.678048780487805,194.85365853658536,35.49268292682927,21,330,pred
7,11.714953271028037,812.588785046729,52.21495327102804,21,224,pred
8,12.182058047493404,473.0461741424802,59.1490765171504,21,4,pred
9,32.346774193548384,592.8487903225806,72.77620967741936,21,5,pred
10,23.988805970149254,483.2425373134328,76.30597014925372,21,6,pred
